age,gender,income,education_level,marital_status,mental_health_condition,savings_amount,employment_status,family_size,debt_amount,physical_activity_level,credit_score,sleep_quality,risk_tolerance,insurance_coverage,social_support_network,stress_level,access_to_healthcare,financial_goals,resilience_score,calculated_risk_score,calculated_resilience_score,net_risk_score,risk_category,risk_resilience_ratio,debt_to_income_ratio
48,1,108603.43,3,1,0,43499.67,0,5,50646.12,3,395,3,1,1,8,5,1,4,84,58,62,-4,Medium Risk,0.92,0.47
51,6,16399.49,3,0,0,204876.58,0,3,81232.46,0,495,0,2,1,5,6,1,0,69,72,42,30,High Risk,1.67,4.95
79,3,23845.64,4,2,2,132734.28,2,8,170038.17,1,476,3,0,1,9,3,1,1,26,68,68,0,Medium Risk,0.99,7.13
47,1,249209.39,4,3,1,159332.22,3,1,160636.29,2,777,0,2,0,8,3,1,1,8,50,100,-50,Low Risk,0.5,0.64
22,1,71344.13,1,0,0,35110.57,3,8,181676.97,2,841,1,0,1,7,0,0,3,25,54,65,-11,Low Risk,0.82,2.55
73,0,160752.1,2,1,3,38951.93,1,3,226754.05,0,462,1,0,1,6,3,1,3,13,65,55,10,Medium Risk,1.16,1.41
44,0,60638.22,1,3,3,179032.51,1,9,156452.6,3,708,2,0,1,9,5,0,2,32,61,72,-11,Low Risk,0.84,2.58
26,1,113712.67,3,3,1,7841.47,3,9,49318.95,3,349,3,1,1,5,8,1,0,87,48,65,-17,Low Risk,0.73,0.43
39,1,33030.34,3,0,1,100924.56,3,7,234201.3,1,773,1,1,0,10,7,1,3,99,56,74,-18,Low Risk,0.75,7.09
45,0,71528.82,1,1,2,146697.37,0,2,103939.28,1,485,1,2,0,1,0,1,0,19,86,30,56,High Risk,2.77,1.45
19,3,51339.79,4,1,3,234241.64,1,4,234220.83,2,435,1,2,0,1,9,0,2,98,100,51,49,High Risk,1.92,4.56
37,1,241070.26,3,0,0,193561.22,3,6,32885.77,2,805,1,0,0,3,5,1,3,22,19,97,-78,Low Risk,0.19,0.14
26,0,106060.18,4,1,0,115674.16,1,7,183815.42,0,790,0,1,0,4,7,1,3,74,63,73,-10,Low Risk,0.85,1.73
85,0,144869.97,2,0,0,212311.79,1,6,33015.42,3,406,1,1,1,1,9,0,2,27,54,63,-9,Medium Risk,0.84,0.23
61,0,34533.58,2,2,2,53940.69,0,2,141320.2,3,572,1,2,0,0,0,1,3,50,87,36,51,High Risk,2.35,4.09
19,0,59378.44,2,1,1,34760.77,3,4,145438.46,0,369,0,1,0,0,9,0,0,16,92,30,62,High Risk,2.97,2.45
61,1,213758.83,3,0,0,115850.12,3,6,80439.03,2,554,3,1,0,2,3,0,1,77,46,79,-33,Low Risk,0.57,0.38
50,0,127342.29,4,0,2,88783.09,1,5,209321.98,1,744,1,2,1,1,10,0,4,97,76,70,6,Medium Risk,1.07,1.64
50,2,68255.91,3,3,2,245315.96,3,9,22707.49,1,455,0,0,1,6,0,1,1,70,41,72,-31,Low Risk,0.56,0.33
67,2,206236.91,4,3,2,204864.7,2,2,220189.56,3,444,1,2,0,5,3,1,0,64,66,83,-17,Low Risk,0.79,1.07
57,0,142535.1,4,1,0,122698.01,1,2,128949.2,3,736,1,2,0,4,1,0,1,4,51,79,-28,Low Risk,0.64,0.9
58,0,187249.27,2,0,0,70486.63,1,3,132101.49,1,777,3,0,1,0,4,1,0,84,42,71,-29,Low Risk,0.58,0.71
84,1,139258.22,4,1,3,184792.78,3,7,223349.77,0,776,2,2,1,1,10,0,0,26,50,80,-30,Low Risk,0.62,1.6
22,0,2205.85,3,2,3,88525.3,3,2,231116.01,0,750,2,1,0,7,0,0,3,82,75,63,12,Medium Risk,1.17,104.73
53,1,218627.8,2,3,2,156328.64,1,8,165.23,3,671,1,1,1,8,10,1,0,12,38,92,-54,Low Risk,0.41,0.0
48,0,44808.68,2,0,2,195798.66,3,1,41096.01,2,457,3,1,0,4,0,1,1,16,51,51,0,Medium Risk,0.98,0.92
67,0,213272.23,3,3,2,3527.21,3,4,149404.75,0,594,0,1,0,3,10,1,2,24,59,63,-4,Medium Risk,0.92,0.7
51,1,115517.16,4,2,2,118405.09,1,3,40254.76,0,472,3,1,1,5,6,1,2,71,50,71,-21,Low Risk,0.69,0.35
18,1,73486.62,2,2,3,27817.83,1,10,156136.23,0,584,2,2,1,4,5,1,2,77,83,43,40,High Risk,1.89,2.12
57,1,3894.33,2,2,1,27073.06,3,10,4551.85,1,435,0,1,0,3,4,0,1,0,61,40,21,High Risk,1.49,1.17
38,1,128580.78,3,3,3,201372.14,2,1,219708.8,3,545,3,0,1,10,8,1,4,71,61,80,-19,Low Risk,0.75,1.71
74,1,121988.4,4,1,3,111504.22,3,3,118790.82,0,354,2,0,1,2,8,0,2,38,60,62,-2,Medium Risk,0.95,0.97
67,1,134981.33,3,3,0,28478.33,1,5,22161.13,1,443,3,1,0,10,1,1,4,67,37,74,-37,Low Risk,0.49,0.16
43,0,148943.47,3,2,1,77676.64,3,7,221145.26,3,822,1,2,1,9,1,1,1,68,50,96,-46,Low Risk,0.52,1.48
80,0,247548.66,2,3,2,88635.63,3,9,71261.28,1,414,2,0,1,2,9,1,3,61,50,78,-28,Low Risk,0.63,0.29
53,1,196148.91,1,0,1,71395.59,0,9,43422.51,3,685,3,2,1,1,8,1,4,7,65,72,-7,Medium Risk,0.89,0.22
77,1,179458.37,2,0,3,155014.94,0,9,227580.38,1,337,1,0,0,2,8,1,1,14,100,50,50,High Risk,1.96,1.27
64,1,102627.33,2,0,0,172930.17,3,9,127163.69,1,374,3,2,1,1,9,0,2,78,67,61,6,Medium Risk,1.08,1.24
66,0,246097.66,1,3,3,139584.08,3,3,186736.16,3,570,2,0,1,0,10,1,2,20,55,75,-20,Low Risk,0.72,0.76
68,0,28866.77,4,1,0,227758.08,3,5,6696.7,0,353,3,1,1,4,1,1,0,96,24,65,-41,Low Risk,0.36,0.23
81,0,35748.51,3,1,2,48271.22,1,3,68425.33,0,662,3,0,1,10,7,0,1,20,48,56,-8,Medium Risk,0.84,1.91
46,0,228126.17,2,1,2,145986.09,1,7,162817.26,3,562,3,0,0,1,8,0,3,81,87,61,26,High Risk,1.4,0.71
80,1,103291.02,3,2,1,25519.92,0,8,164698.56,2,631,3,2,0,4,6,1,2,47,88,61,27,High Risk,1.42,1.59
20,0,91395.21,2,2,1,199255.38,2,5,93508.14,2,450,3,1,0,1,10,1,0,49,79,47,32,High Risk,1.65,1.02
24,1,246958.86,2,0,1,62258.32,2,2,236762.66,1,828,0,2,0,6,6,0,3,28,76,86,-10,Low Risk,0.87,0.96
78,0,139983.32,3,1,0,195218.68,0,3,35459.09,0,458,1,2,0,8,2,0,3,40,60,63,-3,Medium Risk,0.94,0.25
27,0,103264.11,1,3,1,153797.67,0,9,9216.3,3,527,0,2,0,5,7,0,3,51,85,60,25,High Risk,1.39,0.09
51,0,220228.69,3,0,2,177536.47,1,6,76199.58,1,565,0,1,0,1,6,1,3,94,72,65,7,Medium Risk,1.09,0.35
32,0,145571.41,3,1,2,14222.03,1,7,154683.17,3,682,0,2,0,2,8,1,0,65,84,53,31,High Risk,1.56,1.06
36,0,62670.55,4,2,0,155165.41,3,7,171349.79,0,579,3,2,1,5,4,0,3,21,55,62,-7,Medium Risk,0.87,2.73
47,0,112652.8,4,0,0,9157.19,1,9,109960.52,2,813,3,0,1,0,0,0,4,71,59,74,-15,Low Risk,0.79,0.98
38,0,151006.94,3,2,1,30491.69,2,8,107781.5,0,347,2,2,1,0,2,0,1,36,78,58,20,Medium Risk,1.32,0.71
71,0,96637.56,4,1,2,81518.09,2,10,7550.28,1,493,2,0,1,4,2,1,1,21,36,71,-35,Low Risk,0.5,0.08
42,1,106844.32,3,0,0,74606.57,2,7,161467.42,3,378,1,1,0,2,2,1,4,21,63,61,2,Medium Risk,1.02,1.51
32,1,101551.28,4,2,0,76226.06,2,2,97991.94,0,848,1,1,0,9,1,0,4,62,41,85,-44,Low Risk,0.48,0.96
74,0,162782.54,2,3,1,7827.53,0,10,94358.07,0,646,3,0,1,2,9,1,3,60,65,61,4,Medium Risk,1.05,0.58
31,0,66675.42,4,1,2,147533.02,3,6,240574.54,3,589,0,2,0,9,6,1,1,68,76,65,11,Medium Risk,1.15,3.61
65,1,127451.89,1,2,1,179799.94,0,10,236214.09,0,449,0,0,1,5,0,0,0,41,100,37,63,High Risk,2.63,1.85
48,6,18745.39,4,2,1,164914.36,1,5,205981.18,2,636,0,0,0,4,6,0,3,13,95,51,44,High Risk,1.83,10.99
44,5,137292.5,4,2,3,150508.69,3,10,235260.47,0,405,3,2,0,5,0,0,1,15,93,67,26,High Risk,1.37,1.71
46,0,156842.7,1,3,2,127181.55,2,7,99912.17,0,413,1,1,1,7,3,0,4,19,47,66,-19,Low Risk,0.7,0.64
49,1,220823.02,2,2,2,249054.86,3,6,99568.9,3,803,2,1,0,5,1,1,4,76,38,100,-62,Low Risk,0.38,0.45
72,0,68762.81,2,1,0,67511.08,0,2,55829.89,3,328,2,0,0,2,5,1,0,100,70,37,33,High Risk,1.84,0.81
36,0,147120.17,2,3,1,17047.6,0,2,120191.11,2,427,3,2,1,6,6,1,1,44,77,56,21,High Risk,1.35,0.82
23,1,138862.99,1,2,2,232224.25,2,9,30952.17,0,409,3,0,0,3,4,1,2,81,64,56,8,Medium Risk,1.12,0.22
69,0,232688.06,4,3,0,198596.22,1,10,197153.2,2,436,0,1,0,0,7,1,3,33,76,73,3,Medium Risk,1.03,0.85
58,2,68974.44,1,1,2,198637.62,0,6,157931.39,1,682,3,2,1,6,5,1,0,23,69,58,11,Medium Risk,1.17,2.29
41,1,56904.24,4,2,3,181510.64,0,4,128684.35,1,460,2,2,1,0,7,0,1,76,91,48,43,High Risk,1.86,2.26
26,1,107017.86,4,3,3,110748.15,0,6,235076.17,0,398,3,1,0,9,6,1,3,96,100,63,37,High Risk,1.56,2.2
64,0,125983.33,1,0,1,104339.08,0,9,198749.8,2,739,2,0,0,5,1,1,0,10,84,57,27,High Risk,1.45,1.58
48,0,204739.42,4,0,0,65323.18,0,6,29143.03,2,489,1,2,0,2,6,1,2,63,72,67,5,Medium Risk,1.06,0.14
31,0,19182.54,2,1,3,231353.32,1,7,92395.42,3,444,3,2,1,4,6,1,0,0,62,51,11,Medium Risk,1.19,4.82
80,1,111941.07,4,0,1,171262.23,0,7,145963.08,2,664,0,1,1,9,6,1,3,62,67,76,-9,Medium Risk,0.87,1.3
55,1,107868.53,1,0,2,225251.45,2,7,194994.75,2,437,0,1,0,8,2,1,0,78,64,60,4,Medium Risk,1.05,1.81
78,1,211697.85,2,2,1,231951.55,2,1,236214.77,3,481,2,0,0,10,1,0,3,82,76,78,-2,Medium Risk,0.96,1.12
65,1,36532.89,3,3,2,124423.19,3,8,25440.17,1,510,0,2,1,2,4,1,4,84,31,63,-32,Low Risk,0.48,0.7
68,0,59652.69,1,3,2,98753.51,1,3,105596.34,2,722,1,2,0,5,10,0,2,44,64,70,-6,Medium Risk,0.9,1.77
80,1,134865.95,3,1,0,74027.62,3,6,10435.38,2,454,2,2,1,1,10,0,1,19,33,70,-37,Low Risk,0.46,0.08
40,0,107283.75,3,2,2,200924.99,2,4,44992.19,3,624,2,0,0,1,3,0,0,31,50,65,-15,Low Risk,0.76,0.42
33,1,1691.33,2,3,3,133774.36,1,6,21108.64,0,642,0,1,1,6,8,0,1,59,53,50,3,Medium Risk,1.04,12.47
59,1,230066.0,1,0,1,164696.76,1,1,103800.34,0,646,3,1,0,1,2,1,4,45,65,62,3,Medium Risk,1.03,0.45
43,1,235375.41,3,1,0,97408.43,0,10,41667.93,3,438,2,0,0,4,1,1,2,63,63,65,-2,Medium Risk,0.95,0.18
72,0,204207.57,3,1,1,165464.34,0,10,103433.04,0,760,1,2,1,9,8,0,4,47,73,88,-15,Low Risk,0.82,0.51
64,1,132024.11,3,3,0,94627.76,0,2,37579.65,3,512,3,2,1,8,1,1,0,83,39,70,-31,Low Risk,0.55,0.28
36,1,30796.47,3,3,1,207402.71,3,10,17944.29,3,679,2,1,0,2,2,0,1,54,41,74,-33,Low Risk,0.55,0.58
76,0,68499.04,2,2,0,68033.93,0,4,52899.83,1,850,1,1,0,3,1,0,2,55,60,66,-6,Medium Risk,0.9,0.77
30,1,35814.95,3,2,1,4333.34,1,5,172349.04,1,511,2,1,0,8,4,1,4,2,79,39,40,High Risk,1.98,4.81
56,1,142427.79,2,3,0,233707.91,2,10,169710.21,2,543,2,1,0,9,3,1,1,75,46,77,-31,Low Risk,0.59,1.19
58,0,90657.32,4,1,1,130458.17,0,6,232408.64,0,763,3,0,0,2,3,0,0,53,83,62,21,High Risk,1.32,2.56
60,0,160400.68,2,2,0,149682.68,1,2,16393.18,0,809,2,0,0,8,2,1,0,83,35,84,-49,Low Risk,0.41,0.1
57,1,161344.36,3,3,1,8666.35,3,6,122637.9,2,676,2,1,0,3,8,0,4,4,53,76,-23,Low Risk,0.69,0.76
55,3,117359.97,2,3,2,64170.03,3,3,65935.08,0,382,0,1,1,6,4,0,0,12,56,58,-2,Medium Risk,0.95,0.56
26,0,139286.49,4,0,2,155619.06,2,1,1959.89,0,791,3,1,1,9,7,0,0,82,41,89,-48,Low Risk,0.46,0.01
79,1,171753.09,3,1,1,247270.17,1,9,248381.94,1,401,0,0,0,9,6,0,3,19,92,65,27,High Risk,1.39,1.45
56,0,174861.81,4,1,1,112668.89,2,10,193129.59,2,343,3,1,1,1,2,0,0,100,72,68,4,Medium Risk,1.04,1.1
58,1,80747.42,4,3,1,41483.29,3,1,178667.64,0,549,3,2,0,0,4,0,3,86,65,57,8,Medium Risk,1.12,2.21
72,1,213368.82,1,0,3,204325.29,2,5,29090.62,0,847,3,2,1,5,6,0,3,98,23,100,-77,Low Risk,0.23,0.14
38,0,10480.61,3,3,0,180507.94,2,2,154063.75,1,665,1,1,1,5,9,1,1,44,42,69,-27,Low Risk,0.6,14.7
67,1,66612.14,3,3,2,78761.63,0,4,159351.4,3,303,1,1,0,7,1,1,0,79,82,53,29,High Risk,1.52,2.39
43,7,183634.47,4,3,2,79512.85,2,1,69369.03,1,709,0,1,0,6,8,0,2,100,62,90,-28,Low Risk,0.68,0.38
20,0,242821.09,1,2,1,145854.71,0,5,61636.05,2,731,1,2,1,9,2,1,0,46,71,75,-4,Medium Risk,0.93,0.25
83,1,95044.36,3,0,1,143876.0,0,8,111906.63,2,339,1,0,0,2,10,1,2,28,100,46,54,High Risk,2.13,1.18
43,0,33403.42,3,3,0,182275.81,0,5,181619.55,2,496,2,1,1,7,10,1,4,75,77,56,21,High Risk,1.35,5.44
42,0,225125.86,4,3,2,13426.85,1,8,219087.42,2,762,3,2,1,7,4,0,0,92,63,89,-26,Low Risk,0.7,0.97
44,0,11193.24,2,3,1,28586.27,1,2,20530.35,1,393,3,1,1,5,0,1,1,91,49,47,2,Medium Risk,1.02,1.83
31,0,9719.6,4,0,3,85997.12,2,9,216886.97,1,373,2,2,1,7,10,1,1,46,87,60,27,High Risk,1.43,22.31
19,1,57012.24,1,3,1,140217.97,2,4,176598.6,3,706,3,1,1,10,5,1,1,46,46,84,-38,Low Risk,0.54,3.1
23,1,163476.54,4,3,0,249013.09,2,9,67827.21,0,460,0,2,0,10,4,0,3,46,61,78,-17,Low Risk,0.77,0.41
18,0,57684.14,3,0,2,163811.82,1,2,215399.65,2,482,1,0,1,3,2,0,3,82,91,41,50,High Risk,2.17,3.73
35,0,29232.35,4,1,1,139724.53,0,5,163493.11,1,335,0,0,1,8,10,1,0,2,93,42,51,High Risk,2.16,5.59
43,0,200441.46,3,0,1,209245.08,1,8,142437.37,2,824,3,2,1,8,10,1,3,46,64,100,-36,Low Risk,0.63,0.71
82,0,140589.63,1,3,1,108136.94,3,9,73874.83,3,759,2,1,0,7,6,0,3,50,42,94,-52,Low Risk,0.44,0.53
25,1,247210.14,1,2,1,127163.19,2,7,231574.12,2,312,3,2,0,3,10,1,4,100,87,68,19,Medium Risk,1.26,0.94
31,0,219313.19,1,3,0,118702.8,1,8,97798.17,2,456,0,0,1,9,9,0,2,76,70,65,5,Medium Risk,1.06,0.45
32,1,64648.7,4,0,2,24828.96,3,10,23660.66,1,746,3,0,1,8,1,0,4,36,40,75,-35,Low Risk,0.53,0.37
62,1,155200.94,2,0,3,109726.78,1,1,153207.21,0,544,1,2,1,6,0,1,3,44,63,62,1,Medium Risk,1.0,0.99
76,1,53390.69,1,2,0,221342.64,3,5,108327.08,2,692,0,1,1,7,0,1,4,98,33,72,-39,Low Risk,0.45,2.03
76,0,192148.84,2,0,1,221019.01,3,9,230301.2,2,790,0,2,0,6,10,0,3,3,76,92,-16,Low Risk,0.82,1.2
53,3,237770.45,4,0,3,61350.59,0,9,64905.28,3,762,2,1,1,10,2,0,3,83,70,95,-25,Low Risk,0.73,0.27
51,0,197025.26,1,1,1,212995.76,2,3,238405.64,1,675,3,1,1,2,8,1,4,92,56,80,-24,Low Risk,0.69,1.21
34,0,184878.11,2,1,2,182009.17,2,9,201838.99,3,708,1,0,0,4,2,1,4,36,67,77,-10,Low Risk,0.86,1.09
27,0,27366.49,4,3,2,231057.73,2,3,217379.63,2,449,3,0,1,9,7,1,1,30,67,72,-5,Medium Risk,0.92,7.94
71,0,171611.46,2,2,1,12132.86,3,8,96034.59,1,788,1,0,0,0,0,1,1,76,49,72,-23,Low Risk,0.67,0.56
52,0,158036.17,1,0,3,56004.95,3,9,18461.65,1,400,1,1,0,8,8,1,1,44,59,68,-9,Medium Risk,0.86,0.12
67,0,115463.01,2,0,0,6698.49,2,2,91490.61,0,568,3,0,0,5,5,1,1,62,38,52,-14,Low Risk,0.72,0.79
41,1,231250.65,1,2,3,24800.31,3,7,172314.92,3,519,2,1,1,3,9,0,4,46,66,60,6,Medium Risk,1.08,0.75
29,0,151850.37,3,2,3,175696.65,0,9,223343.94,2,828,1,2,1,0,7,0,3,8,100,77,23,High Risk,1.28,1.47
43,0,188578.41,1,1,3,130973.61,1,6,75676.23,3,738,3,0,1,9,0,0,4,27,46,79,-33,Low Risk,0.57,0.4
32,0,241180.08,2,3,0,171838.69,0,5,22118.88,1,768,2,0,0,10,7,1,3,23,52,89,-37,Low Risk,0.58,0.09
57,0,177232.66,3,3,2,150199.79,1,9,84967.98,3,563,0,0,1,2,10,0,4,49,70,67,3,Medium Risk,1.03,0.48
83,0,248445.32,2,3,1,12709.06,3,2,17648.03,1,447,0,0,0,0,3,0,3,36,51,63,-12,Low Risk,0.8,0.07
54,1,224532.06,4,0,0,198676.36,1,9,208704.49,1,704,1,2,1,9,4,0,4,56,61,89,-28,Low Risk,0.68,0.93
78,0,232712.38,3,3,3,78109.71,0,5,230142.14,3,629,1,1,0,3,9,0,3,15,90,72,18,Medium Risk,1.23,0.99
69,0,141175.76,1,1,3,61214.05,2,6,216883.01,3,314,2,2,1,5,5,0,3,95,63,65,-2,Medium Risk,0.95,1.54
48,1,16707.04,4,3,1,43324.73,3,7,25315.94,2,573,3,1,1,8,10,0,4,70,38,63,-25,Low Risk,0.59,1.52
52,1,76784.57,4,1,0,103577.97,0,3,197367.36,3,579,3,1,1,8,0,0,3,57,65,62,3,Medium Risk,1.03,2.57
77,0,158949.83,3,0,3,96169.34,0,8,249603.29,3,347,2,1,0,3,1,0,4,19,100,59,41,High Risk,1.67,1.57
28,1,59546.69,1,3,3,1419.71,3,2,214657.58,0,839,3,2,0,1,2,1,2,96,56,65,-9,Medium Risk,0.85,3.6
50,1,82424.86,3,3,1,212410.77,0,1,81604.78,0,737,2,1,1,4,3,0,4,71,56,67,-11,Low Risk,0.82,0.99
43,1,200719.34,1,3,2,172628.43,0,10,57260.8,2,324,1,0,0,3,6,0,3,35,88,60,28,High Risk,1.44,0.29
73,1,157430.32,4,1,2,89567.69,0,6,131633.84,1,830,1,1,1,0,7,1,1,58,56,83,-27,Low Risk,0.67,0.84
41,1,238084.26,3,1,1,67298.03,0,1,48807.46,1,411,0,0,1,3,2,0,2,49,68,52,16,Medium Risk,1.28,0.2
28,1,86028.91,1,0,1,166272.46,0,9,18379.17,2,541,0,2,1,8,4,1,2,46,72,53,19,Medium Risk,1.33,0.21
84,1,66207.56,4,1,0,24371.98,2,5,168642.62,0,719,1,1,0,9,3,1,2,15,32,75,-43,Low Risk,0.42,2.55
60,1,249947.93,4,3,2,130466.41,3,10,21362.2,1,730,2,0,0,2,0,1,2,90,29,98,-69,Low Risk,0.29,0.09
71,3,69201.27,2,1,3,126327.51,1,9,167422.9,2,334,2,2,1,10,2,1,1,30,76,65,11,Medium Risk,1.15,2.42
51,1,58253.88,2,2,1,213336.82,2,4,147620.36,2,317,2,0,0,6,9,1,0,21,69,56,13,Medium Risk,1.21,2.53
24,0,139940.09,2,3,0,72325.88,2,7,122328.12,0,749,1,2,0,2,9,1,3,23,57,71,-14,Low Risk,0.79,0.87
29,5,70260.61,4,0,0,110876.08,0,3,102120.42,3,819,3,1,0,0,4,0,0,69,82,70,12,Medium Risk,1.15,1.45
55,0,1592.0,2,0,3,220408.11,1,1,161898.48,0,532,0,2,1,10,4,1,2,82,71,51,20,Medium Risk,1.37,101.63
78,1,121131.3,3,0,0,210276.57,2,8,182456.02,0,525,2,0,0,7,3,1,1,46,54,67,-13,Low Risk,0.79,1.51
70,1,14513.63,3,1,0,9102.8,1,2,117878.75,0,597,3,1,0,7,5,0,0,66,54,38,16,Medium Risk,1.38,8.12
18,0,207781.68,1,0,2,96652.57,1,2,205329.8,3,839,2,1,0,7,10,1,2,23,85,81,4,Medium Risk,1.04,0.99
58,0,226167.32,2,3,2,155112.52,3,6,107768.77,2,300,0,1,0,0,3,1,2,17,66,72,-6,Medium Risk,0.9,0.48
74,1,218218.87,4,3,2,178303.58,2,6,218685.5,3,626,2,2,1,10,8,0,0,6,52,95,-43,Low Risk,0.54,1.0
23,0,132983.34,2,1,2,74444.11,2,3,71046.95,0,392,3,2,0,10,5,1,4,22,64,62,2,Medium Risk,1.02,0.53
19,0,199902.29,2,0,3,109982.18,0,4,102393.19,2,667,3,0,0,10,2,0,1,54,93,66,27,High Risk,1.39,0.51
32,0,183932.57,1,1,3,195374.98,2,2,44032.02,1,318,2,0,1,3,7,1,0,68,46,57,-11,Low Risk,0.79,0.24
48,0,208928.76,3,2,2,8845.74,3,1,238550.21,3,315,3,0,1,8,10,1,0,33,81,66,15,Medium Risk,1.21,1.14
41,1,52102.75,4,0,1,158088.61,1,3,88495.3,3,637,1,0,0,10,5,1,1,96,53,63,-10,Low Risk,0.83,1.7
40,1,125599.08,1,3,1,167442.31,0,7,131478.6,0,842,0,0,1,6,2,1,1,33,57,75,-18,Low Risk,0.75,1.05
76,0,220568.72,4,3,2,80057.01,2,3,47852.08,3,462,1,2,1,6,10,0,0,44,41,88,-47,Low Risk,0.46,0.22
46,0,14743.89,1,3,0,11654.08,3,5,164359.15,3,446,0,2,0,9,3,1,0,21,58,46,12,Medium Risk,1.23,11.15
53,0,154814.02,3,3,1,91143.07,1,3,240582.55,3,812,2,1,0,7,5,0,1,59,66,97,-31,Low Risk,0.67,1.55
72,1,178237.52,2,0,2,201035.86,1,1,96893.14,0,821,0,1,0,3,4,1,4,6,50,82,-32,Low Risk,0.6,0.54
64,1,181242.81,2,2,1,80621.82,3,4,234490.74,2,369,3,0,0,6,4,1,3,44,72,65,7,Medium Risk,1.09,1.29
34,0,204950.6,1,1,3,133562.94,1,1,7.87,2,791,0,1,0,5,4,0,2,86,57,81,-24,Low Risk,0.7,0.0
72,0,101545.21,2,0,2,77764.99,2,6,200714.47,3,657,2,0,0,0,1,0,4,26,67,69,-2,Medium Risk,0.96,1.98
38,0,65107.21,2,2,1,226382.58,0,3,37156.12,2,791,1,0,0,6,7,1,4,56,63,67,-4,Medium Risk,0.93,0.57
67,0,225489.26,4,2,3,193127.49,0,8,161943.73,0,524,2,0,1,2,1,0,1,48,95,60,35,High Risk,1.56,0.72
67,0,139910.43,2,2,0,25377.21,2,7,232987.76,1,664,1,1,0,4,2,1,0,95,52,62,-10,Low Risk,0.83,1.67
51,1,97970.58,4,2,2,38728.94,3,7,91640.47,3,361,1,0,0,6,7,0,0,90,65,52,13,Medium Risk,1.23,0.94
22,1,157698.35,2,1,0,125714.58,0,1,194450.74,1,511,3,1,1,0,4,0,1,46,86,45,41,High Risk,1.87,1.23
53,6,188922.27,3,2,3,210665.52,0,8,80435.65,3,493,3,1,0,0,7,0,0,28,100,59,41,High Risk,1.67,0.43
82,1,68201.37,3,1,1,44423.35,1,6,155126.45,3,384,0,2,1,2,0,0,2,96,74,51,23,High Risk,1.42,2.27
26,0,120220.45,2,1,2,107509.15,3,2,25039.63,2,769,1,2,0,8,3,0,4,54,37,86,-49,Low Risk,0.43,0.21
76,1,87593.62,3,1,2,33375.41,0,5,154009.46,0,616,1,1,1,1,3,1,1,0,63,46,17,Medium Risk,1.34,1.76
58,0,143966.48,4,0,1,66869.26,3,7,86671.8,0,517,1,1,1,0,7,0,2,7,53,56,-3,Medium Risk,0.93,0.6
81,0,4212.2,3,3,2,22618.29,2,9,139298.29,3,847,2,2,1,10,8,1,1,31,37,97,-60,Low Risk,0.38,33.06
33,1,158003.09,2,3,3,234931.83,2,5,9232.32,1,639,1,1,1,0,3,0,4,16,34,77,-43,Low Risk,0.44,0.06
58,0,169034.0,3,3,3,112956.56,1,7,229213.28,0,789,0,2,0,8,9,1,0,39,71,85,-14,Low Risk,0.83,1.36
33,1,55977.15,2,3,0,179141.35,1,2,212575.2,1,448,2,2,0,6,6,1,0,60,76,49,27,High Risk,1.52,3.8
65,1,34251.42,2,1,3,147512.03,2,6,117298.24,2,522,2,0,0,7,2,1,3,39,44,56,-12,Low Risk,0.77,3.42
48,1,143376.98,1,3,0,241240.99,0,4,44794.07,2,477,3,0,0,1,2,1,1,59,59,56,3,Medium Risk,1.04,0.31
65,0,151547.89,1,2,3,209080.35,0,6,17166.84,3,827,0,1,0,8,10,0,1,12,71,93,-22,Low Risk,0.76,0.11
38,1,226390.39,4,1,0,24163.43,3,4,4153.22,3,568,2,0,0,7,7,0,3,84,36,77,-41,Low Risk,0.46,0.02
73,1,131981.66,3,3,1,152756.51,3,1,210366.36,0,483,2,0,0,2,3,0,0,40,72,57,15,Medium Risk,1.24,1.59
48,1,7549.79,3,2,3,206585.29,1,5,55054.16,1,663,3,0,1,2,6,1,2,49,55,60,-5,Medium Risk,0.9,7.29
55,0,158334.1,2,1,0,202503.28,0,3,156579.08,2,338,2,1,0,5,6,1,2,10,84,59,25,High Risk,1.4,0.99
19,1,38942.44,2,1,3,142455.62,3,8,1044.31,3,659,2,1,0,6,4,1,0,49,46,63,-17,Low Risk,0.72,0.03
55,1,123257.45,4,3,0,3155.36,1,4,176668.59,1,749,1,0,0,4,5,0,0,46,52,63,-11,Low Risk,0.81,1.43
55,1,48503.98,4,1,1,21969.01,0,8,123976.66,1,810,2,2,0,5,9,1,4,5,74,68,6,Medium Risk,1.07,2.56
57,1,168712.91,3,0,1,246182.1,0,2,118779.1,3,711,1,2,1,3,7,0,0,31,68,70,-2,Medium Risk,0.96,0.7
41,0,190329.69,3,1,1,117798.78,0,3,189215.54,1,305,1,2,0,9,7,1,2,97,95,60,35,High Risk,1.56,0.99
83,0,102485.36,3,3,3,93221.71,3,7,209392.1,3,345,0,2,1,4,1,1,2,21,61,76,-15,Low Risk,0.79,2.04
84,0,21586.68,4,1,0,33333.07,1,2,13570.32,0,565,3,2,0,0,1,0,1,12,47,44,3,Medium Risk,1.04,0.63
35,0,137323.79,1,1,1,249063.67,0,9,193944.31,3,435,1,2,0,7,5,0,0,52,100,49,51,High Risk,2.0,1.41
48,0,113241.76,2,1,1,24616.89,0,3,201930.3,1,608,2,1,1,5,1,1,0,29,73,47,26,High Risk,1.52,1.78
